,Date,Airline,Flight Number,Origin,Dest,Depart Delay,Arrival Delay,Cancelled
0,1/1/09,WN,102,LAX,ABQ,0.0,-5.0,0
1,1/1/09,WN,672,LAX,ABQ,-1.0,-9.0,0
2,1/1/09,WN,851,LAX,ABQ,3.0,8.0,0
3,1/1/09,WN,1264,LAX,AUS,2.0,-6.0,0
4,1/1/09,WN,476,LAX,BNA,2.0,7.0,0
5,1/1/09,WN,1050,LAX,BNA,0.0,2.0,0
6,1/1/09,WN,2018,LAX,BNA,8.0,10.0,0
7,1/1/09,WN,75,LAX,DEN,2.0,1.0,0
8,1/1/09,WN,446,LAX,DEN,4.0,4.0,0
9,1/1/09,WN,1394,LAX,DEN,75.0,75.0,0
10,1/1/09,WN,2513,LAX,DEN,1.0,-4.0,0
11,1/1/09,WN,3405,LAX,DEN,6.0,1.0,0
12,1/1/09,WN,143,LAX,ELP,0.0,1.0,0
13,1/1/09,WN,1159,LAX,ELP,0.0,6.0,0
14,1/1/09,WN,1811,LAX,ELP,0.0,-5.0,0
15,1/1/09,WN,72,LAX,HOU,3.0,-3.0,0
16,1/1/09,WN,874,LAX,HOU,27.0,24.0,0
17,1/1/09,WN,1840,LAX,HOU,1.0,-1.0,0
18,1/1/09,WN,2155,LAX,HOU,2.0,-6.0,0
19,1/1/09,WN,47,LAX,LAS,-1.0,-14.0,0
20,1/1/09,WN,682,LAX,LAS,2.0,-18.0,0
21,1/1/09,WN,712,LAX,LAS,16.0,2.0,0
22,1/1/09,WN,722,LAX,LAS,-1.0,1.0,0
23,1/1/09,WN,872,LAX,LAS,51.0,32.0,0
24,1/1/09,WN,1190,LAX,LAS,-1.0,5.0,0
25,1/1/09,WN,1539,LAX,LAS,2.0,-8.0,0
26,1/1/09,WN,2299,LAX,LAS,11.0,-8.0,0
27,1/1/09,WN,2345,LAX,LAS,-4.0,-16.0,0
28,1/1/09,WN,2460,LAX,LAS,-1.0,-12.0,0
29,1/1/09,WN,254,LAX,MCI,4.0,-3.0,0
30,1/1/09,WN,2708,LAX,MCI,3.0,0.0,0
31,1/1/09,WN,3535,LAX,MCI,22.0,38.0,0
32,1/1/09,WN,810,LAX,MDW,38.0,32.0,0
33,1/1/09,WN,1698,LAX,MDW,2.0,-5.0,0
34,1/1/09,WN,1997,LAX,MDW,-1.0,-2.0,0
35,1/1/09,WN,2561,LAX,MDW,1.0,0.0,0
36,1/1/09,WN,3588,LAX,MDW,-1.0,-6.0,0
37,1/1/09,WN,3937,LAX,MDW,1.0,-11.0,0
38,1/1/09,WN,124,LAX,OAK,-1.0,-5.0,0
39,1/1/09,WN,288,LAX,OAK,-5.0,-17.0,0
40,1/1/09,WN,395,LAX,OAK,-2.0,-10.0,0
41,1/1/09,WN,408,LAX,OAK,-3.0,-17.0,0
42,1/1/09,WN,410,LAX,OAK,8.0,-5.0,0
43,1/1/09,WN,463,LAX,OAK,-3.0,-17.0,0
44,1/1/09,WN,1265,LAX,OAK,32.0,24.0,0
45,1/1/09,WN,1415,LAX,OAK,0.0,-10.0,0
46,1/1/09,WN,1729,LAX,OAK,-4.0,-7.0,0
47,1/1/09,WN,1738,LAX,OAK,3.0,-10.0,0
48,1/1/09,WN,2104,LAX,OAK,1.0,-6.0,0
49,1/1/09,WN,2185,LAX,OAK,0.0,-8.0,0
50,1/1/09,WN,2446,LAX,OAK,-3.0,-13.0,0
51,1/1/09,WN,3547,LAX,OAK,-1.0,-5.0,0
52,1/1/09,WN,413,LAX,PHX,1.0,6.0,0
53,1/1/09,WN,608,LAX,PHX,17.0,20.0,0
54,1/1/09,WN,646,LAX,PHX,41.0,31.0,0
55,1/1/09,WN,790,LAX,PHX,0.0,-2.0,0
56,1/1/09,WN,1132,LAX,PHX,0.0,-2.0,0
57,1/1/09,WN,1648,LAX,PHX,7.0,15.0,0
58,1/1/09,WN,1941,LAX,PHX,79.0,72.0,0
59,1/1/09,WN,2967,LAX,PHX,0.0,-8.0,0
60,1/1/09,WN,3039,LAX,PHX,-2.0,-6.0,0
61,1/1/09,WN,3999,LAX,PHX,-2.0,-8.0,0
62,1/1/09,WN,3293,LAX,RNO,-3.0,-10.0,0
63,1/1/09,WN,3657,LAX,RNO,1.0,-3.0,0
64,1/1/09,WN,2589,LAX,SAT,4.0,-4.0,0
65,1/1/09,WN,139,LAX,SFO,-1.0,0.0,0
66,1/1/09,WN,162,LAX,SFO,-2.0,-13.0,0
67,1/1/09,WN,331,LAX,SFO,30.0,16.0,0
68,1/1/09,WN,403,LAX,SFO,7.0,31.0,0
69,1/1/09,WN,1121,LAX,SFO,77.0,56.0,0
70,1/1/09,WN,1441,LAX,SFO,-7.0,-16.0,0
71,1/1/09,WN,2083,LAX,SFO,0.0,-9.0,0
72,1/1/09,WN,2296,LAX,SFO,-4.0,-4.0,0
73,1/1/09,WN,3344,LAX,SFO,7.0,15.0,0
74,1/1/09,WN,3597,LAX,SFO,-1.0,4.0,0
75,1/1/09,WN,87,LAX,SJC,-5.0,-16.0,0
76,1/1/09,WN,155,LAX,SJC,-2.0,-9.0,0
77,1/1/09,WN,844,LAX,SJC,24.0,15.0,0
78,1/1/09,WN,869,LAX,SJC,-2.0,-13.0,0
79,1/1/09,WN,1319,LAX,SJC,-1.0,-6.0,0
80,1/1/09,WN,1990,LAX,SJC,-7.0,-11.0,0
81,1/1/09,WN,2006,LAX,SJC,-4.0,-13.0,0
82,1/1/09,WN,2166,LAX,SJC,0.0,-9.0,0
83,1/1/09,WN,3383,LAX,SJC,-2.0,-12.0,0
84,1/1/09,WN,3551,LAX,SJC,-4.0,-16.0,0
85,1/1/09,WN,3626,LAX,SJC,5.0,-2.0,0
86,1/1/09,WN,196,LAX,SLC,-1.0,-6.0,0
87,1/1/09,WN,1939,LAX,SLC,-3.0,-1.0,0
88,1/1/09,WN,2578,LAX,SLC,-2.0,-20.0,0
89,1/1/09,WN,3234,LAX,SLC,12.0,14.0,0
90,1/1/09,WN,21,LAX,SMF,3.0,-4.0,0
91,1/1/09,WN,1104,LAX,SMF,-3.0,-1.0,0
92,1/1/09,WN,1665,LAX,SMF,-1.0,-6.0,0
93,1/1/09,WN,2226,LAX,SMF,1.0,-6.0,0
94,1/1/09,WN,2402,LAX,SMF,0.0,-5.0,0
95,1/1/09,WN,3489,LAX,SMF,0.0,-1.0,0
96,1/1/09,WN,518,LAX,TUS,-3.0,-7.0,0
97,1/1/09,WN,1380,LAX,TUS,1.0,1.0,0
98,1/1/09,WN,2163,LAX,TUS,22.0,18.0,0
99,1/1/09,WN,2331,LAX,TUS,-1.0,-6.0,0
100,1/1/09,WN,3058,LAX,TUS,11.0,10.0,0
101,1/1/09,DL,4,JFK,MCO,93.0,92.0,0
102,1/1/09,DL,8,IAH,ATL,277.0,264.0,0
103,1/1/09,DL,9,ATL,JAX,0.0,-6.0,0
104,1/1/09,DL,11,ATL,SAN,2.0,-20.0,0
105,1/1/09,DL,15,ATL,RSW,-4.0,-2.0,0
106,1/1/09,DL,18,ATL,LGA,25.0,4.0,0
107,1/1/09,DL,23,JFK,LAX,2.0,-21.0,0
108,1/1/09,DL,25,ATL,LAS,44.0,26.0,0
109,1/1/09,DL,26,LAX,JFK,-5.0,-16.0,0
110,1/1/09,DL,31,JFK,BOS,-5.0,-2.0,0
111,1/1/09,DL,35,ATL,MCO,20.0,27.0,0
112,1/1/09,DL,39,ATL,FLL,-2.0,0.0,0
113,1/1/09,DL,47,ATL,SFO,-3.0,-7.0,0
114,1/1/09,DL,56,ATL,CVG,-8.0,-12.0,0
115,1/1/09,DL,57,ATL,IAH,-1.0,16.0,0
116,1/1/09,DL,59,ATL,MCO,-3.0,-5.0,0
117,1/1/09,DL,61,LAX,ATL,-3.0,-2.0,0
118,1/1/09,DL,63,ATL,LAX,27.0,13.0,0
119,1/1/09,DL,65,ATL,LAS,0.0,-8.0,0
120,1/1/09,DL,67,ATL,DFW,4.0,-15.0,0
121,1/1/09,DL,69,ATL,SFO,15.0,5.0,0
122,1/1/09,DL,73,JFK,SFO,-1.0,-1.0,0
123,1/1/09,DL,78,LAX,JFK,-4.0,-6.0,0
124,1/1/09,DL,79,JFK,LAX,5.0,-13.0,0
125,1/1/09,DL,81,JFK,LAX,-5.0,3.0,0
126,1/1/09,DL,87,JFK,MIA,-5.0,-14.0,0
127,1/1/09,DL,89,JFK,MIA,-9.0,-41.0,0
128,1/1/09,DL,92,ATL,MCO,1.0,18.0,0
129,1/1/09,DL,95,JFK,SLC,2.0,27.0,0
130,1/1/09,DL,96,ATL,JFK,7.0,38.0,0
131,1/1/09,DL,97,JFK,MCO,18.0,4.0,0
132,1/1/09,DL,99,JFK,FLL,-1.0,4.0,0
133,1/1/09,DL,101,LAX,ATL,-5.0,0.0,0
134,1/1/09,DL,104,ATL,LAS,0.0,-12.0,0
135,1/1/09,DL,107,JFK,SAN,-5.0,-35.0,0
136,1/1/09,DL,109,ATL,FLL,-3.0,-16.0,0
137,1/1/09,DL,110,ATL,LAX,2.0,-23.0,0
138,1/1/09,DL,115,ATL,LAS,1.0,-23.0,0
139,1/1/09,DL,116,LAX,ATL,4.0,21.0,0
140,1/1/09,DL,117,ATL,LAX,-1.0,-30.0,0
141,1/1/09,DL,125,ATL,LAX,3.0,-12.0,0
142,1/1/09,DL,131,ATL,SLC,-4.0,-7.0,0
143,1/1/09,DL,132,ATL,JFK,0.0,-5.0,0
144,1/1/09,DL,133,JFK,SFO,0.0,-13.0,0
145,1/1/09,DL,137,JFK,LAX,9.0,-25.0,0
146,1/1/09,DL,141,JFK,CVG,-5.0,-34.0,0
147,1/1/09,DL,149,JFK,LAS,-6.0,-20.0,0
148,1/1/09,DL,151,JFK,SEA,1.0,47.0,0
149,1/1/09,DL,152,LAX,ATL,9.0,28.0,0
150,1/1/09,DL,163,JFK,ATL,11.0,-15.0,0
151,1/1/09,DL,165,JFK,FLL,48.0,76.0,0
152,1/1/09,DL,166,LAX,JFK,-4.0,7.0,0
153,1/1/09,DL,167,JFK,DEN,-3.0,-38.0,0
154,1/1/09,DL,173,ATL,SAN,15.0,-8.0,0
155,1/1/09,DL,177,ATL,MCO,-6.0,-7.0,0
156,1/1/09,DL,241,JFK,ATL,23.0,-3.0,0
157,1/1/09,DL,242,ATL,JFK,-1.0,-21.0,0
158,1/1/09,DL,243,JFK,ATL,-1.0,-8.0,0
159,1/1/09,DL,324,ATL,RDU,11.0,-3.0,0
160,1/1/09,DL,325,ATL,STT,-5.0,1.0,0
161,1/1/09,DL,327,ATL,STT,-3.0,-10.0,0
162,1/1/09,DL,380,ATL,MSP,0.0,-16.0,0
163,1/1/09,DL,417,ATL,SJU,-4.0,-25.0,0
164,1/1/09,DL,419,ATL,SJU,19.0,21.0,0
165,1/1/09,DL,422,ATL,SLC,-5.0,-2.0,0
166,1/1/09,DL,423,ATL,SJU,18.0,2.0,0
167,1/1/09,DL,427,ATL,SJU,-2.0,-22.0,0
168,1/1/09,DL,428,ATL,LAX,-2.0,-39.0,0
169,1/1/09,DL,429,ATL,SJU,1.0,-11.0,0
170,1/1/09,DL,499,JFK,SJU,-4.0,-14.0,0
171,1/1/09,DL,547,ATL,STT,-1.0,-19.0,0
172,1/1/09,DL,601,JFK,LAX,-5.0,-20.0,0
173,1/1/09,DL,606,LAX,JFK,1.0,-19.0,0
174,1/1/09,DL,607,JFK,LAX,17.0,5.0,0
175,1/1/09,DL,610,LAX,JFK,-1.0,-12.0,0
176,1/1/09,DL,619,JFK,LAS,1.0,-8.0,0
177,1/1/09,DL,621,JFK,LAS,-1.0,-18.0,0
178,1/1/09,DL,625,JFK,LAS,-1.0,-29.0,0
179,1/1/09,DL,627,JFK,SEA,17.0,52.0,0
180,1/1/09,DL,631,JFK,SEA,16.0,40.0,0
181,1/1/09,DL,637,JFK,PHX,-1.0,-14.0,0
182,1/1/09,DL,641,JFK,PDX,-5.0,23.0,0
183,1/1/09,DL,648,LAX,JFK,-1.0,-18.0,0
184,1/1/09,DL,692,ATL,PHL,-2.0,-1.0,0
185,1/1/09,DL,834,ATL,EWR,-7.0,-16.0,0
186,1/1/09,DL,835,ATL,JAC,-2.0,6.0,0
187,1/1/09,DL,836,ATL,EWR,7.0,-5.0,0
188,1/1/09,DL,838,ATL,EWR,-3.0,-25.0,0
189,1/1/09,DL,842,ATL,EWR,0.0,-16.0,0
190,1/1/09,DL,844,ATL,EWR,-4.0,-15.0,0
191,1/1/09,DL,846,ATL,EWR,-2.0,-16.0,0
192,1/1/09,DL,847,ATL,TPA,-8.0,-15.0,0
193,1/1/09,DL,848,ATL,PBI,0.0,1.0,0
194,1/1/09,DL,850,ATL,EWR,2.0,-10.0,0
195,1/1/09,DL,855,ATL,FLL,2.0,4.0,0
196,1/1/09,DL,857,ATL,FLL,-1.0,-19.0,0
197,1/1/09,DL,859,ATL,FLL,-3.0,-1.0,0
198,1/1/09,DL,861,ATL,FLL,0.0,8.0,0
199,1/1/09,DL,863,ATL,FLL,-6.0,-1.0,0
200,1/1/09,DL,866,ATL,RDU,12.0,-6.0,0
201,1/1/09,DL,869,ATL,TPA,8.0,4.0,0
202,1/1/09,DL,871,ATL,FLL,24.0,14.0,0
203,1/1/09,DL,878,ATL,RDU,0.0,-4.0,0
204,1/1/09,DL,879,ATL,TPA,14.0,3.0,0
205,1/1/09,DL,881,ATL,TPA,-4.0,-17.0,0
206,1/1/09,DL,883,ATL,TPA,1.0,-9.0,0
207,1/1/09,DL,885,ATL,TPA,2.0,-2.0,0
208,1/1/09,DL,889,ATL,TPA,48.0,50.0,0
209,1/1/09,DL,893,ATL,TPA,4.0,-5.0,0
210,1/1/09,DL,895,ATL,TPA,6.0,-6.0,0
211,1/1/09,DL,897,ATL,TPA,-1.0,-10.0,0
212,1/1/09,DL,898,ATL,EWR,1.0,-18.0,0
213,1/1/09,DL,902,ATL,LGA,-5.0,-14.0,0
214,1/1/09,DL,906,ATL,LGA,-2.0,-17.0,0
215,1/1/09,DL,908,ATL,LGA,-1.0,-9.0,0
216,1/1/09,DL,909,ATL,MIA,4.0,1.0,0
217,1/1/09,DL,910,ATL,LGA,-2.0,-13.0,0
218,1/1/09,DL,912,ATL,LGA,-3.0,-20.0,0
219,1/1/09,DL,914,ATL,LGA,-1.0,-7.0,0
220,1/1/09,DL,916,ATL,LGA,6.0,-8.0,0
221,1/1/09,DL,918,ATL,LGA,-5.0,-24.0,0
222,1/1/09,DL,922,ATL,LGA,-4.0,-33.0,0
223,1/1/09,DL,924,ATL,LGA,18.0,5.0,0
224,1/1/09,DL,926,ATL,LGA,7.0,-7.0,0
225,1/1/09,DL,930,ATL,LGA,35.0,19.0,0
226,1/1/09,DL,932,LAX,ATL,-2.0,2.0,0
227,1/1/09,DL,935,ATL,LAX,0.0,-25.0,0
228,1/1/09,DL,936,LAX,ATL,-4.0,-5.0,0
229,1/1/09,DL,938,ATL,BUF,-3.0,-5.0,0
230,1/1/09,DL,939,ATL,LAX,8.0,12.0,0
231,1/1/09,DL,940,ATL,PDX,-6.0,25.0,0
232,1/1/09,DL,941,ATL,LAX,3.0,-9.0,0
233,1/1/09,DL,944,ATL,MIA,0.0,-4.0,0
234,1/1/09,DL,945,ATL,LAX,70.0,33.0,0
235,1/1/09,DL,946,LAX,ATL,-9.0,12.0,0
236,1/1/09,DL,948,LAX,ATL,-2.0,12.0,0
237,1/1/09,DL,950,ATL,RDU,-4.0,-7.0,0
238,1/1/09,DL,952,LAX,ATL,-6.0,-2.0,0
239,1/1/09,DL,953,ATL,PNS,-9.0,-7.0,0
240,1/1/09,DL,957,ATL,MCO,-1.0,-11.0,0
241,1/1/09,DL,959,ATL,MCO,-1.0,-11.0,0
242,1/1/09,DL,961,ATL,MCO,-5.0,3.0,0
243,1/1/09,DL,965,ATL,MCO,-3.0,-13.0,0
244,1/1/09,DL,966,ATL,FLL,-4.0,0.0,0
245,1/1/09,DL,967,ATL,MCO,35.0,25.0,0
246,1/1/09,DL,970,ATL,PBI,16.0,9.0,0
247,1/1/09,DL,971,ATL,MCO,-3.0,-11.0,0
248,1/1/09,DL,973,ATL,MCO,-2.0,-9.0,0
249,1/1/09,DL,974,ATL,CVG,-3.0,-11.0,0
250,1/1/09,DL,977,ATL,MCO,7.0,0.0,0
251,1/1/09,DL,978,ATL,BDL,1.0,-5.0,0
252,1/1/09,DL,981,ATL,MCO,-1.0,-13.0,0
253,1/1/09,DL,986,ATL,MCI,-1.0,-8.0,0
254,1/1/09,DL,989,ATL,MIA,9.0,10.0,0
255,1/1/09,DL,993,ATL,MIA,83.0,88.0,0
256,1/1/09,DL,994,ATL,BNA,-4.0,-19.0,0
257,1/1/09,DL,995,ATL,MIA,8.0,1.0,0
258,1/1/09,DL,997,ATL,MSP,1.0,5.0,0
259,1/1/09,DL,998,ATL,SLC,50.0,48.0,0
260,1/1/09,DL,999,ATL,MIA,4.0,19.0,0
261,1/1/09,DL,1001,ATL,MIA,24.0,17.0,0
262,1/1/09,DL,1006,ATL,PHL,-3.0,-12.0,0
263,1/1/09,DL,1008,ATL,PHL,-6.0,-10.0,0
264,1/1/09,DL,1010,ATL,PHL,-3.0,-2.0,0
265,1/1/09,DL,1011,ATL,MSY,-8.0,-11.0,0
266,1/1/09,DL,1012,ATL,PHL,-4.0,-17.0,0
267,1/1/09,DL,1014,ATL,DAY,12.0,18.0,0
268,1/1/09,DL,1018,ATL,PHL,18.0,11.0,0
269,1/1/09,DL,1020,ATL,PHL,-5.0,-14.0,0
270,1/1/09,DL,1022,ATL,PHL,-6.0,-13.0,0
271,1/1/09,DL,1025,ATL,PHX,11.0,-14.0,0
272,1/1/09,DL,1027,ATL,PHX,-1.0,-18.0,0
273,1/1/09,DL,1029,ATL,PHX,-1.0,-26.0,0
274,1/1/09,DL,1030,ATL,JFK,-2.0,-8.0,0
275,1/1/09,DL,1033,ATL,PHX,31.0,8.0,0
276,1/1/09,DL,1035,ATL,PHX,87.0,64.0,0
277,1/1/09,DL,1039,ATL,SAN,4.0,2.0,0
278,1/1/09,DL,1041,ATL,SAN,0.0,-26.0,0
279,1/1/09,DL,1042,ATL,SDF,-11.0,-15.0,0
280,1/1/09,DL,1044,ATL,RIC,8.0,4.0,0
281,1/1/09,DL,1045,ATL,SAN,5.0,-9.0,0
282,1/1/09,DL,1049,ATL,SFO,12.0,4.0,0
283,1/1/09,DL,1051,ATL,SEA,1.0,41.0,0
284,1/1/09,DL,1053,ATL,SEA,0.0,27.0,0
285,1/1/09,DL,1055,ATL,SAV,-5.0,-8.0,0
286,1/1/09,DL,1056,ATL,MIA,12.0,9.0,0
287,1/1/09,DL,1057,ATL,SEA,5.0,36.0,0
288,1/1/09,DL,1061,ATL,SEA,38.0,75.0,0
289,1/1/09,DL,1063,ATL,SEA,-1.0,36.0,0
290,1/1/09,DL,1071,ATL,SFO,-6.0,0.0,0
291,1/1/09,DL,1072,ATL,JAX,-3.0,-7.0,0
292,1/1/09,DL,1075,ATL,SFO,5.0,1.0,0
293,1/1/09,DL,1076,ATL,CMH,-2.0,-9.0,0
294,1/1/09,DL,1077,ATL,BNA,-3.0,-16.0,0
295,1/1/09,DL,1078,ATL,MCO,0.0,-4.0,0
296,1/1/09,DL,1081,ATL,LAS,0.0,-22.0,0
297,1/1/09,DL,1082,ATL,SAT,-4.0,-18.0,0
298,1/1/09,DL,1083,ATL,LAS,7.0,-19.0,0
299,1/1/09,DL,1085,ATL,LAS,-3.0,-22.0,0
300,1/1/09,DL,1089,ATL,SRQ,-4.0,0.0,0
301,1/1/09,DL,1093,ATL,LAS,179.0,153.0,0
302,1/1/09,DL,1094,ATL,CVG,-3.0,-10.0,0
303,1/1/09,DL,1095,ATL,MCI,42.0,22.0,0
304,1/1/09,DL,1103,JFK,SLC,-2.0,-1.0,0
305,1/1/09,DL,1105,ATL,SLC,-3.0,-5.0,0
306,1/1/09,DL,1113,ATL,MTJ,-4.0,-23.0,0
307,1/1/09,DL,1116,ATL,MSP,-2.0,-7.0,0
308,1/1/09,DL,1128,LAX,CVG,-1.0,-1.0,0
309,1/1/09,DL,1145,ATL,RDU,-2.0,-7.0,0
310,1/1/09,DL,1164,ATL,MSP,-7.0,-16.0,0
311,1/1/09,DL,1166,LAX,SLC,1.0,-8.0,0
312,1/1/09,DL,1172,LAX,SLC,0.0,2.0,0
313,1/1/09,DL,1174,LAX,SLC,3.0,-9.0,0
314,1/1/09,DL,1176,LAX,SLC,0.0,0.0,0
315,1/1/09,DL,1184,LAX,SLC,35.0,26.0,0
316,1/1/09,DL,1190,ATL,BUF,-1.0,-9.0,0
317,1/1/09,DL,1203,ORD,SLC,-2.0,-18.0,0
318,1/1/09,DL,1212,LAX,ATL,1.0,5.0,0
319,1/1/09,DL,1215,ATL,ABQ,0.0,-11.0,0
320,1/1/09,DL,1219,ATL,MSY,-1.0,-15.0,0
321,1/1/09,DL,1235,ORD,SLC,-3.0,-5.0,0
322,1/1/09,DL,1237,ATL,RSW,3.0,0.0,0
323,1/1/09,DL,1253,ATL,CMH,-7.0,-12.0,0
324,1/1/09,DL,1271,ATL,CMH,-5.0,-7.0,0
325,1/1/09,DL,1273,ATL,HNL,0.0,-45.0,0
326,1/1/09,DL,1274,ATL,MKE,-10.0,-10.0,0
327,1/1/09,DL,1275,JFK,SLC,3.0,31.0,0
328,1/1/09,DL,1277,ATL,JAX,-5.0,-9.0,0
329,1/1/09,DL,1285,JFK,ATL,-4.0,5.0,0
330,1/1/09,DL,1286,ATL,LEX,83.0,79.0,0
331,1/1/09,DL,1287,ATL,PDX,11.0,17.0,0
332,1/1/09,DL,1289,ATL,JAX,-3.0,-9.0,0
333,1/1/09,DL,1290,ATL,DTW,-5.0,-14.0,0
334,1/1/09,DL,1291,ATL,RDU,-5.0,-10.0,0
335,1/1/09,DL,1295,ATL,SAV,32.0,30.0,0
336,1/1/09,DL,1296,ATL,PIT,-5.0,-16.0,0
337,1/1/09,DL,1297,JFK,ATL,0.0,0.0,0
338,1/1/09,DL,1405,ATL,IAH,-6.0,-7.0,0
339,1/1/09,DL,1418,ATL,CMH,0.0,-10.0,0
340,1/1/09,DL,1430,LAX,MCO,-4.0,9.0,0
341,1/1/09,DL,1432,LAX,MCO,-5.0,-3.0,0
342,1/1/09,DL,1444,ATL,RSW,48.0,31.0,0
343,1/1/09,DL,1446,LAX,MSY,-3.0,-10.0,0
344,1/1/09,DL,1448,ATL,PIT,-6.0,-12.0,0
345,1/1/09,DL,1465,LAX,HNL,-5.0,-22.0,0
346,1/1/09,DL,1467,LAX,HNL,3.0,-9.0,0
347,1/1/09,DL,1468,ATL,PNS,-7.0,-14.0,0
348,1/1/09,DL,1470,ATL,PIT,-5.0,-24.0,0
349,1/1/09,DL,1473,ATL,TUS,0.0,-16.0,0
350,1/1/09,DL,1477,ATL,LAX,2.0,-19.0,0
351,1/1/09,DL,1477,LAX,OGG,-5.0,-24.0,0
352,1/1/09,DL,1478,LAX,TPA,-1.0,-7.0,0
353,1/1/09,DL,1480,LAX,TPA,-5.0,-5.0,0
354,1/1/09,DL,1510,ATL,RIC,-1.0,-13.0,0
355,1/1/09,DL,1519,ATL,COS,4.0,-6.0,0
356,1/1/09,DL,1529,ATL,BNA,0.0,9.0,0
357,1/1/09,DL,1532,ATL,DAY,-5.0,-15.0,0
358,1/1/09,DL,1535,ATL,SMF,4.0,-6.0,0
359,1/1/09,DL,1537,ATL,TUS,14.0,4.0,0
360,1/1/09,DL,1538,ATL,CHS,28.0,13.0,0
361,1/1/09,DL,1540,ATL,JAN,-3.0,13.0,0
362,1/1/09,DL,1541,ATL,STL,-5.0,-14.0,0
363,1/1/09,DL,1542,LAX,FLL,-1.0,-4.0,0
364,1/1/09,DL,1544,ATL,IND,-3.0,-14.0,0
365,1/1/09,DL,1550,ATL,IND,-2.0,-7.0,0
366,1/1/09,DL,1552,ATL,CLT,-2.0,0.0,0
367,1/1/09,DL,1554,ATL,ORF,-5.0,4.0,0
368,1/1/09,DL,1556,ATL,IAD,-3.0,-13.0,0
369,1/1/09,DL,1557,ATL,SAV,-1.0,-8.0,0
370,1/1/09,DL,1559,ATL,RNO,-4.0,-11.0,0
371,1/1/09,DL,1561,ATL,HNL,2.0,-38.0,0
372,1/1/09,DL,1564,ATL,CAE,13.0,2.0,0
373,1/1/09,DL,1566,ATL,CLT,5.0,6.0,0
374,1/1/09,DL,1569,ATL,MSY,-2.0,-12.0,0
375,1/1/09,DL,1571,ATL,JAX,-5.0,-9.0,0
376,1/1/09,DL,1572,ATL,TYS,-3.0,-9.0,0
377,1/1/09,DL,1574,ATL,CLT,-5.0,-14.0,0
378,1/1/09,DL,1577,ATL,AUS,-5.0,-2.0,0
379,1/1/09,DL,1580,ATL,BDL,0.0,-6.0,0
380,1/1/09,DL,1581,JFK,SLC,-5.0,-13.0,0
381,1/1/09,DL,1582,ATL,GSO,-6.0,1.0,0
382,1/1/09,DL,1583,ATL,MEM,-3.0,-5.0,0
383,1/1/09,DL,1584,ATL,RIC,-5.0,-16.0,0
384,1/1/09,DL,1587,ATL,MCI,-5.0,-16.0,0
385,1/1/09,DL,1588,ATL,SAV,-2.0,-11.0,0
386,1/1/09,DL,1590,ATL,BHM,7.0,0.0,0
387,1/1/09,DL,1592,ATL,DTW,1.0,-10.0,0
388,1/1/09,DL,1595,ATL,PBI,-1.0,-7.0,0
389,1/1/09,DL,1598,ATL,DTW,-4.0,4.0,0
390,1/1/09,DL,1599,ATL,PIT,-3.0,-15.0,0
391,1/1/09,DL,1600,ATL,CHS,-1.0,-11.0,0
392,1/1/09,DL,1604,ATL,SAV,32.0,33.0,0
393,1/1/09,DL,1608,LAX,CVG,-7.0,0.0,0
394,1/1/09,DL,1612,ATL,CHS,32.0,28.0,0
395,1/1/09,DL,1613,ATL,MSY,-3.0,-10.0,0
396,1/1/09,DL,1614,ATL,ABQ,-4.0,-9.0,0
397,1/1/09,DL,1615,ATL,ONT,4.0,-24.0,0
398,1/1/09,DL,1618,ATL,BDL,22.0,10.0,0
399,1/1/09,DL,1622,ATL,CLT,-2.0,-6.0,0
400,1/1/09,DL,1626,ATL,MKE,-5.0,-17.0,0
401,1/1/09,DL,1628,ATL,MCI,-4.0,-4.0,0
402,1/1/09,DL,1634,ATL,BUF,-7.0,-10.0,0
403,1/1/09,DL,1636,ATL,MSP,-7.0,-11.0,0
404,1/1/09,DL,1638,ATL,CLT,-6.0,-1.0,0
405,1/1/09,DL,1641,ATL,ORF,0.0,-3.0,0
406,1/1/09,DL,1643,ATL,MEM,-6.0,-11.0,0
407,1/1/09,DL,1644,ATL,BUF,-4.0,-2.0,0
408,1/1/09,DL,1646,ATL,PBI,33.0,42.0,0
409,1/1/09,DL,1654,ATL,JAX,-1.0,-3.0,0
410,1/1/09,DL,1655,ATL,BHM,31.0,21.0,0
411,1/1/09,DL,1657,ATL,SNA,-2.0,-10.0,0
412,1/1/09,DL,1663,ATL,ONT,12.0,-4.0,0
413,1/1/09,DL,1664,ATL,CVG,-5.0,-8.0,0
414,1/1/09,DL,1668,ATL,EGE,1.0,-6.0,0
415,1/1/09,DL,1671,ATL,SLC,1.0,-6.0,0
416,1/1/09,DL,1674,ATL,DTW,-1.0,-15.0,0
417,1/1/09,DL,1675,ATL,JAX,-2.0,0.0,0
418,1/1/09,DL,1677,ATL,SLC,2.0,-3.0,0
419,1/1/09,DL,1678,ATL,IAD,-5.0,-10.0,0
420,1/1/09,DL,1683,ATL,SJC,38.0,25.0,0
421,1/1/09,DL,1686,ATL,IND,-2.0,-17.0,0
422,1/1/09,DL,1690,ATL,BDL,-8.0,-12.0,0
423,1/1/09,DL,1694,ATL,SAV,-6.0,-8.0,0
424,1/1/09,DL,1696,ATL,BDL,-4.0,-17.0,0
425,1/1/09,DL,1698,ATL,RDU,-1.0,-9.0,0
